"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","LA_CODE","PATIENT_TYPE","DENTAL_TREATMENT_BAND","COT","UDA","GROUP","POP","COTPer1000","UDAPer1000"
"9516",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",281,3372,"Adult",907839,0.31,3.71
"9517",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9518",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9519",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9520",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9521",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9522",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",776,931.2,"Adult",907839,0.85,1.03
"9523",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",3465,3465,"Adult",907839,3.82,3.82
"9524",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",2473,7419,"Adult",907839,2.72,8.17
"9525",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",381,4572,"Adult",907839,0.42,5.04
"9526",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9527",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",907839,0,0
"9528",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",58,58,"Adult",907839,0.06,0.06
"9529",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9530",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9531",2021-03-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1569,1882.8,"Adult",907839,1.73,2.07
"9532",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",3039,3039,"Child",228096,13.32,13.32
"9533",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1108,3324,"Child",228096,4.86,14.57
"9534",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",27,324,"Child",228096,0.12,1.42
"9535",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"9536",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"9537",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"9538",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"9539",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"9540",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",184,220.8,"Child",228096,0.81,0.97
"9541",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",527,527,"Adult",907839,0.58,0.58
"9542",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",595,1785,"Adult",907839,0.66,1.97
"9543",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",213,2556,"Adult",907839,0.23,2.82
"9544",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9545",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9546",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9547",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9548",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9549",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",353,423.6,"Adult",907839,0.39,0.47
"9550",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",3460,3460,"Adult",907839,3.81,3.81
"9551",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",2407,7221,"Adult",907839,2.65,7.95
"9552",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",271,3252,"Adult",907839,0.3,3.58
"9553",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9554",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9555",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",29,29,"Adult",907839,0.03,0.03
"9556",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9557",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",1,1,"Adult",907839,0,0
"9558",2021-03-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",740,888,"Adult",907839,0.82,0.98
"9559",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",4423,4423,"Child",228096,19.39,19.39
"9560",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1614,4842,"Child",228096,7.08,21.23
"9561",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",33,396,"Child",228096,0.14,1.74
"9562",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"9563",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"9564",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"9565",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"9566",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"9567",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",283,339.6,"Child",228096,1.24,1.49
"9568",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",719,719,"Adult",907839,0.79,0.79
"9569",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",787,2361,"Adult",907839,0.87,2.6
"9570",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",332,3984,"Adult",907839,0.37,4.39
"9571",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9572",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9573",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9574",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9575",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9576",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",482,578.4,"Adult",907839,0.53,0.64
"9577",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",6094,6094,"Adult",907839,6.71,6.71
"9578",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",3792,11376,"Adult",907839,4.18,12.53
"9579",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",489,5868,"Adult",907839,0.54,6.46
"9580",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9581",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9582",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",60,60,"Adult",907839,0.07,0.07
"9583",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9584",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9585",2021-03-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1481,1777.2,"Adult",907839,1.63,1.96
"9586",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",6321,6321,"Child",228096,27.71,27.71
"9587",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1831,5493,"Child",228096,8.03,24.08
"9588",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",64,768,"Child",228096,0.28,3.37
"9589",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"9590",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"9591",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"9592",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"9593",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"9594",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",315,378,"Child",228096,1.38,1.66
"9595",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",1116,1116,"Adult",907839,1.23,1.23
"9596",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",1161,3483,"Adult",907839,1.28,3.84
"9597",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",488,5856,"Adult",907839,0.54,6.45
"9598",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9599",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9600",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9601",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9602",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9603",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",1018,1221.6,"Adult",907839,1.12,1.35
"9604",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",6934,6934,"Adult",907839,7.64,7.64
"9605",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",4488,13464,"Adult",907839,4.94,14.83
"9606",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",579,6948,"Adult",907839,0.64,7.65
"9607",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",907839,0,0
"9608",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9609",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",169,169,"Adult",907839,0.19,0.19
"9610",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9611",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9612",2021-03-31,"05Q","E38000153","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1978,2373.6,"Adult",907839,2.18,2.61
"9613",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",3332,3332,"Child",228096,14.61,14.61
"9614",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1156,3468,"Child",228096,5.07,15.2
"9615",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",31,372,"Child",228096,0.14,1.63
"9616",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"9617",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"9618",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"9619",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"9620",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"9621",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",240,288,"Child",228096,1.05,1.26
"9622",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",492,492,"Adult",907839,0.54,0.54
"9623",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 2",673,2019,"Adult",907839,0.74,2.22
"9624",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 3",179,2148,"Adult",907839,0.2,2.37
"9625",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9626",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9627",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9628",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9629",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9630",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Urgent/Occasional",381,457.2,"Adult",907839,0.42,0.5
"9631",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 1",4051,4051,"Adult",907839,4.46,4.46
"9632",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 2",3334,10002,"Adult",907839,3.67,11.02
"9633",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Band 3",289,3468,"Adult",907839,0.32,3.82
"9634",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9635",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9636",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Denture Repair",43,43,"Adult",907839,0.05,0.05
"9637",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9638",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9639",2021-03-31,"05V","E38000173","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Paying adult","Urgent/Occasional",1179,1414.8,"Adult",907839,1.3,1.56
"9640",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Band 1",4911,4911,"Child",228096,21.53,21.53
"9641",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Band 2",2286,6858,"Child",228096,10.02,30.07
"9642",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Band 3",68,816,"Child",228096,0.3,3.58
"9643",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Free - Arrest of Bleeding",0,0,"Child",228096,0,0
"9644",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Free - Bridge Repairs",0,0,"Child",228096,0,0
"9645",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Free - Denture Repair",0,0,"Child",228096,0,0
"9646",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Free - Prescription Issue",0,0,"Child",228096,0,0
"9647",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Free - Removal of sutures",0,0,"Child",228096,0,0
"9648",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Child","Urgent/Occasional",630,756,"Child",228096,2.76,3.31
"9649",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Band 1",1572,1572,"Adult",907839,1.73,1.73
"9650",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Band 2",1642,4926,"Adult",907839,1.81,5.43
"9651",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Band 3",778,9336,"Adult",907839,0.86,10.28
"9652",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",907839,0,0
"9653",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",907839,0,0
"9654",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Free - Denture Repair",0,0,"Adult",907839,0,0
"9655",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Free - Prescription Issue",0,0,"Adult",907839,0,0
"9656",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Free - Removal of sutures",0,0,"Adult",907839,0,0
"9657",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Non-paying adult","Urgent/Occasional",1649,1978.8,"Adult",907839,1.82,2.18
"9658",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Paying adult","Band 1",7522,7522,"Adult",907839,8.29,8.29
"9659",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Paying adult","Band 2",4493,13479,"Adult",907839,4.95,14.85
"9660",2021-03-31,"05W","E38000175","STAFFORDSHIRE AND STOKE-ON-TRENT","E06000021","Paying adult","Band 3",597,7164,"Adult",907839,0.66,7.89
