"","Year","Geography","Parent_Code_1","Sub_ICB_Code","Group","Contract_Type","Age_Group","Gender","Dentist_Type","Dentist_Count","Financial_yr","Region","ICB"
"18572","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","Mixed","Under 35","F","Associate",2,"2021",NA,NA
"18573","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","Mixed","Under 35","M","Associate",5,"2021",NA,NA
"18574","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","35-44","F","Associate",5,"2021",NA,NA
"18575","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","35-44","F","Providing Performer",1,"2021",NA,NA
"18576","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","35-44","M","Associate",4,"2021",NA,NA
"18577","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","45-54","F","Associate",1,"2021",NA,NA
"18578","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","45-54","M","Providing Performer",2,"2021",NA,NA
"18579","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","55+","M","Associate",1,"2021",NA,NA
"18580","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","55+","M","Providing Performer",2,"2021",NA,NA
"18581","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","Under 35","F","Associate",3,"2021",NA,NA
"18582","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","PDS","Under 35","M","Associate",2,"2021",NA,NA
"18583","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","35-44","F","Associate",5,"2021",NA,NA
"18584","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","35-44","M","Associate",1,"2021",NA,NA
"18585","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","45-54","F","Associate",6,"2021",NA,NA
"18586","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","45-54","M","Associate",2,"2021",NA,NA
"18587","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","45-54","M","Providing Performer",1,"2021",NA,NA
"18588","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","55+","F","Associate",2,"2021",NA,NA
"18589","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","55+","M","Associate",1,"2021",NA,NA
"18590","2020-21","3. SUB Integrated Care Boards","Y63","36J","Workforce","TDS","Under 35","F","Associate",9,"2021",NA,NA
"18591","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","35-44","F","Associate",28,"2021",NA,NA
"18592","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","35-44","F","Providing Performer",4,"2021",NA,NA
"18593","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","35-44","M","Associate",22,"2021",NA,NA
"18594","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","35-44","M","Providing Performer",5,"2021",NA,NA
"18595","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","45-54","F","Associate",23,"2021",NA,NA
"18596","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","45-54","F","Providing Performer",1,"2021",NA,NA
"18597","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","45-54","M","Associate",15,"2021",NA,NA
"18598","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","45-54","M","Providing Performer",6,"2021",NA,NA
"18599","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","55+","F","Associate",7,"2021",NA,NA
"18600","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","55+","M","Associate",10,"2021",NA,NA
"18601","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","55+","M","Providing Performer",13,"2021",NA,NA
"18602","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","Under 35","F","Associate",47,"2021",NA,NA
"18603","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","Under 35","F","Providing Performer",2,"2021",NA,NA
"18604","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","Under 35","M","Associate",42,"2021",NA,NA
"18605","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","Under 35","M","Providing Performer",2,"2021",NA,NA
"18606","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","GDS","Under 35","M","Unknown",2,"2021",NA,NA
"18607","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","Mixed","35-44","M","Associate",1,"2021",NA,NA
"18608","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","Mixed","35-44","M","Providing Performer",2,"2021",NA,NA
"18609","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","Mixed","Under 35","M","Associate",1,"2021",NA,NA
"18610","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","35-44","F","Associate",1,"2021",NA,NA
"18611","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","35-44","M","Associate",3,"2021",NA,NA
"18612","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","35-44","M","Providing Performer",1,"2021",NA,NA
"18613","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","45-54","F","Associate",3,"2021",NA,NA
"18614","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","45-54","M","Associate",2,"2021",NA,NA
"18615","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","55+","M","Associate",2,"2021",NA,NA
"18616","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","Under 35","F","Associate",1,"2021",NA,NA
"18617","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","PDS","Under 35","M","Associate",3,"2021",NA,NA
"18618","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","35-44","F","Associate",2,"2021",NA,NA
"18619","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","35-44","F","Providing Performer",1,"2021",NA,NA
"18620","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","35-44","M","Associate",1,"2021",NA,NA
"18621","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","45-54","F","Associate",5,"2021",NA,NA
"18622","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","45-54","F","Providing Performer",1,"2021",NA,NA
"18623","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","45-54","M","Associate",1,"2021",NA,NA
"18624","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","55+","F","Associate",1,"2021",NA,NA
"18625","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","55+","M","Associate",2,"2021",NA,NA
"18626","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","Under 35","F","Associate",9,"2021",NA,NA
"18627","2020-21","3. SUB Integrated Care Boards","Y63","42D","Workforce","TDS","Under 35","M","Associate",1,"2021",NA,NA
"18628","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","35-44","F","Associate",18,"2021",NA,NA
"18629","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","35-44","F","Providing Performer",4,"2021",NA,NA
"18630","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","35-44","M","Associate",23,"2021",NA,NA
"18631","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","35-44","M","Providing Performer",11,"2021",NA,NA
"18632","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","45-54","F","Associate",9,"2021",NA,NA
"18633","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","45-54","F","Providing Performer",5,"2021",NA,NA
"18634","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","45-54","M","Associate",10,"2021",NA,NA
"18635","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","45-54","M","Providing Performer",6,"2021",NA,NA
"18636","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","55+","F","Associate",1,"2021",NA,NA
"18637","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","55+","M","Associate",13,"2021",NA,NA
"18638","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","55+","M","Providing Performer",7,"2021",NA,NA
"18639","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","Under 35","F","Associate",48,"2021",NA,NA
"18640","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","Under 35","F","Providing Performer",2,"2021",NA,NA
"18641","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","Under 35","M","Associate",53,"2021",NA,NA
"18642","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","GDS","Under 35","M","Providing Performer",3,"2021",NA,NA
"18643","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","Mixed","35-44","M","Associate",3,"2021",NA,NA
"18644","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","Mixed","45-54","M","Associate",2,"2021",NA,NA
"18645","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","Mixed","Under 35","M","Associate",2,"2021",NA,NA
"18646","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","Mixed","Under 35","M","Providing Performer",1,"2021",NA,NA
"18647","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","35-44","F","Associate",1,"2021",NA,NA
"18648","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","35-44","M","Associate",1,"2021",NA,NA
"18649","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","45-54","F","Associate",1,"2021",NA,NA
"18650","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","45-54","M","Associate",1,"2021",NA,NA
"18651","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","55+","M","Associate",1,"2021",NA,NA
"18652","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","Under 35","F","Associate",1,"2021",NA,NA
"18653","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","PDS","Under 35","M","Associate",2,"2021",NA,NA
"18654","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","35-44","F","Associate",1,"2021",NA,NA
"18655","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","45-54","F","Associate",1,"2021",NA,NA
"18656","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","55+","F","Providing Performer",1,"2021",NA,NA
"18657","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","55+","M","Associate",1,"2021",NA,NA
"18658","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","Under 35","F","Associate",10,"2021",NA,NA
"18659","2020-21","3. SUB Integrated Care Boards","Y63","84H","Workforce","TDS","Under 35","M","Associate",2,"2021",NA,NA
"18660","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","35-44","F","Associate",21,"2021",NA,NA
"18661","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","35-44","F","Providing Performer",3,"2021",NA,NA
"18662","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","35-44","M","Associate",15,"2021",NA,NA
"18663","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","35-44","M","Providing Performer",6,"2021",NA,NA
"18664","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","45-54","F","Associate",5,"2021",NA,NA
"18665","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","45-54","M","Associate",10,"2021",NA,NA
"18666","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","45-54","M","Providing Performer",3,"2021",NA,NA
"18667","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","55+","F","Associate",3,"2021",NA,NA
"18668","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","55+","F","Providing Performer",1,"2021",NA,NA
"18669","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","55+","M","Associate",5,"2021",NA,NA
"18670","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","55+","M","Providing Performer",2,"2021",NA,NA
"18671","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","Under 35","F","Associate",28,"2021",NA,NA
"18672","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","Under 35","F","Providing Performer",1,"2021",NA,NA
"18673","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","Under 35","M","Associate",18,"2021",NA,NA
"18674","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","GDS","Under 35","M","Providing Performer",2,"2021",NA,NA
"18675","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","PDS","45-54","F","Associate",1,"2021",NA,NA
"18676","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","PDS","45-54","M","Providing Performer",1,"2021",NA,NA
"18677","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","TDS","35-44","F","Associate",1,"2021",NA,NA
"18678","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","TDS","45-54","F","Associate",1,"2021",NA,NA
"18679","2020-21","3. SUB Integrated Care Boards","Y63","99C","Workforce","TDS","55+","F","Associate",2,"2021",NA,NA
"18680","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","35-44","F","Associate",17,"2021",NA,NA
"18681","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","35-44","F","Providing Performer",5,"2021",NA,NA
"18682","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","35-44","M","Associate",18,"2021",NA,NA
"18683","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","35-44","M","Providing Performer",10,"2021",NA,NA
"18684","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","45-54","F","Associate",9,"2021",NA,NA
"18685","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","45-54","F","Providing Performer",4,"2021",NA,NA
"18686","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","45-54","M","Associate",7,"2021",NA,NA
"18687","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","45-54","M","Providing Performer",11,"2021",NA,NA
"18688","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","55+","F","Associate",5,"2021",NA,NA
"18689","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","55+","F","Providing Performer",4,"2021",NA,NA
"18690","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","55+","M","Associate",3,"2021",NA,NA
"18691","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","55+","M","Providing Performer",6,"2021",NA,NA
"18692","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","Under 35","F","Associate",51,"2021",NA,NA
"18693","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","Under 35","F","Providing Performer",2,"2021",NA,NA
"18694","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","Under 35","M","Associate",36,"2021",NA,NA
"18695","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","GDS","Under 35","M","Providing Performer",4,"2021",NA,NA
"18696","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","Mixed","35-44","F","Associate",1,"2021",NA,NA
"18697","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","Mixed","35-44","M","Associate",3,"2021",NA,NA
"18698","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","Mixed","Under 35","F","Associate",3,"2021",NA,NA
"18699","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","35-44","F","Associate",10,"2021",NA,NA
"18700","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","35-44","F","Providing Performer",1,"2021",NA,NA
"18701","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","35-44","M","Associate",4,"2021",NA,NA
"18702","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","35-44","M","Providing Performer",2,"2021",NA,NA
"18703","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","45-54","F","Associate",8,"2021",NA,NA
"18704","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","45-54","M","Associate",3,"2021",NA,NA
"18705","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","45-54","M","Providing Performer",2,"2021",NA,NA
"18706","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","55+","F","Associate",1,"2021",NA,NA
"18707","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","55+","M","Associate",3,"2021",NA,NA
"18708","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","55+","M","Providing Performer",2,"2021",NA,NA
"18709","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","Under 35","F","Associate",12,"2021",NA,NA
"18710","2020-21","3. SUB Integrated Care Boards","Y63","X2C4Y","Workforce","PDS","Under 35","M","Associate",13,"2021",NA,NA
"18711","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","F","Associate",2846,"2022","England",NA
"18712","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","F","Providing Performer",460,"2022","England",NA
"18713","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","F","Unknown",3,"2022","England",NA
"18714","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","M","Associate",1750,"2022","England",NA
"18715","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","M","Providing Performer",786,"2022","England",NA
"18716","2021-22","1.National","ENG",NA,"Workforce","GDS","35-44","M","Unknown",2,"2022","England",NA
"18717","2021-22","1.National","ENG",NA,"Workforce","GDS","45-54","F","Associate",1556,"2022","England",NA
"18718","2021-22","1.National","ENG",NA,"Workforce","GDS","45-54","F","Providing Performer",404,"2022","England",NA
